,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
34,1.02001953125,41.0,41.0,23.0,41.0,618.0,611.0,607.6343531515048,243.9054384463797,600.6892812928593,406.1472053417318,-6.934897443960381,162.32200257915952,-0.04269712431378668
35,1.050048828125,41.0,41.0,23.0,29.0,620.0,611.0,607.612932233465,243.85982074633947,601.4252865388858,406.33281107035367,-6.198892197933901,162.50760830778137,-0.038126757871847224
36,1.080078125,41.0,41.0,23.0,37.0,619.0,608.0,607.5803080266418,243.81446505736352,601.6135621331867,406.45228286975583,-6.010616603632911,162.62708010718353,-0.036942691194348856
37,1.1099853515625,41.0,41.0,23.0,39.0,620.0,609.0,607.5441897879143,243.9092604879534,601.4272047832662,406.4525751337415,-6.1969739535534245,162.6273723711692,-0.03808692903717167
38,1.1400146484375,41.0,41.0,23.0,39.0,616.0,608.0,607.5803080266418,243.81446505736352,600.7553780528881,406.16982158283815,-6.868800683931568,162.34461882026585,-0.04228477934576079
39,1.1700439453125,41.0,41.0,23.0,41.0,616.0,607.0,607.5803080266418,243.81446505736352,600.7553780528881,406.16982158283815,-6.868800683931568,162.34461882026585,-0.04228477934576079
40,1.2000732421875,41.0,41.0,23.0,41.0,619.0,607.0,607.5441897879143,243.9092604879534,600.8248932173332,406.15710710187415,-6.799285519486489,162.33190433930184,-0.04186061634068295
41,1.2301025390625,41.0,41.0,23.0,36.0,620.0,609.0,607.5981121726453,243.9077860139884,601.4448161973024,406.43732390527396,-6.1793625395172285,162.61212114270165,-0.03798235112665572
42,1.260009765625,41.0,41.0,23.0,39.0,616.0,608.0,607.7967531169159,243.78661275569348,601.7042191789907,406.6512130522307,-5.9199595578289745,162.82601028965837,-0.0363415718094186
43,1.2900390625,41.0,41.0,23.0,39.0,625.0,607.0,607.7242431987036,243.8062612030136,601.5445373766331,406.5340992697719,-6.079641360186542,162.7088965071996,-0.03734776946169514
44,1.320068359375,41.0,41.0,23.0,40.0,613.0,607.0,607.6491814582778,243.84886582230652,600.9403484822932,406.28772450288596,-6.68383025452647,162.46252174031366,-0.04111756408023301
45,1.35009765625,41.0,41.0,23.0,39.0,617.0,608.0,607.8469410936103,243.7567926692622,601.121541438041,406.3900268534207,-6.502637298778609,162.5648240908484,-0.039978959410493155
46,1.3800048828125,41.0,41.0,23.0,41.0,615.0,607.0,607.7420689768635,243.8996718880864,601.5612704837744,406.5685074836925,-6.062908253045293,162.74330472112018,-0.03723720437641884
47,1.4100341796875,41.0,41.0,22.0,41.0,613.0,607.0,607.7358857876053,243.9118177727391,601.7059029954858,406.48173796135217,-5.9182757413339,162.65653519877986,-0.03636906515097293
48,1.4400634765625,41.0,41.0,23.0,41.0,613.0,607.0,607.7447300249718,243.85102133487115,601.5343898012386,406.56239993123563,-6.089788935581055,162.73719716866333,-0.0374035491163874
49,1.4700927734375,41.0,41.0,23.0,41.0,615.0,606.0,607.7447300249718,243.85102133487115,601.5343898012386,406.56239993123563,-6.089788935581055,162.73719716866333,-0.0374035491163874
50,1.5,41.0,41.0,23.0,42.0,614.0,604.0,607.7967531169159,243.78661275569348,600.9852998122219,406.4647219882293,-6.638878924597748,162.639519225657,-0.040796943560831855
51,1.530029296875,41.0,41.0,23.0,38.0,612.0,604.0,607.7030932901614,243.85334542043395,601.3697741646912,406.42621212170036,-6.254404572128465,162.60100935912806,-0.03844578083295984
52,1.56005859375,41.0,41.0,23.0,39.0,618.0,605.0,607.7217524382928,243.83569340773926,601.6604833287581,406.4777035048917,-5.96369540806154,162.65250074231938,-0.03664883798964694
53,1.590087890625,41.0,41.0,23.0,40.0,612.0,605.0,607.8170454169519,243.83176919226293,601.6970341588054,406.5817786681356,-5.927144578014236,162.7565759055633,-0.036401149417647626
54,1.6199951171875,41.0,41.0,24.0,41.0,616.0,604.0,607.7569203224947,243.8516619950545,601.5519915069283,406.5471442452356,-6.0721872298913695,162.72194148266328,-0.03729903294916908
55,1.6500244140625,41.0,41.0,24.0,41.0,615.0,605.0,607.811949065633,243.7412362716137,601.0927517670467,406.32999550752436,-6.5314269697729515,162.50479274495206,-0.04017058991644171
56,1.6900634765625,41.0,41.0,23.0,41.0,612.0,603.0,607.7933298393133,243.7589007337474,601.4815565401619,406.5145567107562,-6.142622196657726,162.6893539481839,-0.03773882939371531
57,1.7100830078125,41.0,41.0,23.0,41.0,614.0,605.0,607.7428627924272,243.78858695966497,601.6600764735713,406.4832007560939,-5.964102263248378,162.65799799352158,-0.0366500984345332
58,1.739990234375,41.0,41.0,23.0,41.0,614.0,607.0,607.811949065633,243.7412362716137,601.667304902094,406.5993160134281,-5.956873834725684,162.7741132508558,-0.03657962912838811
59,1.77001953125,41.0,41.0,23.0,42.0,615.0,605.0,607.811949065633,243.7412362716137,601.5436282687817,406.5837609039624,-6.080550468037927,162.7585581413901,-0.037341962167412764
60,1.81005859375,41.0,41.0,23.0,42.0,612.0,605.0,607.811949065633,243.7412362716137,601.5436282687817,406.5837609039624,-6.080550468037927,162.7585581413901,-0.037341962167412764
61,1.840087890625,41.0,41.0,23.0,41.0,612.0,603.0,607.7428627924272,243.78858695966497,601.2631747417703,406.49653722541535,-6.361003995049373,162.67133446284305,-0.0390834982261207
62,1.8599853515625,41.0,41.0,23.0,41.0,614.0,603.0,607.49336646908,243.88178822016343,601.4965487952144,406.5050946916797,-6.127629941605278,162.67989192910738,-0.037648995206399874
63,1.9000244140625,41.0,41.0,24.0,41.0,615.0,602.0,607.49336646908,243.88178822016343,601.4965487952144,406.5050946916797,-6.127629941605278,162.67989192910738,-0.037648995206399874
64,1.9300537109375,41.0,41.0,23.0,41.0,613.0,604.0,607.4636640765233,243.8649486681097,601.4807223859484,406.48854388233315,-6.143456350871247,162.66334111976084,-0.037749979588000866
65,1.9600830078125,41.0,41.0,23.0,41.0,612.0,603.0,607.49336646908,243.88178822016343,601.3452560683771,406.4753342546928,-6.278922668442533,162.65013149212052,-0.03858469910523886
66,1.989990234375,41.0,41.0,23.0,41.0,610.0,603.0,607.5139987715803,243.83531250622082,601.0825403570705,406.2926293425288,-6.541638379749202,162.4674265799565,-0.04024256935231295
67,2.02001953125,41.0,41.0,23.0,41.0,615.0,602.0,607.5139987715803,243.83531250622082,601.3452560683771,406.4753342546928,-6.278922668442533,162.65013149212052,-0.03858469910523886
68,2.050048828125,41.0,41.0,23.0,39.0,615.0,604.0,607.5174220772541,243.8629912631145,601.5055358771198,406.4050671867321,-6.118642859699889,162.57986442415978,-0.03761693725054768
69,2.080078125,41.0,41.0,23.0,41.0,611.0,604.0,607.5139987715803,243.83531250622082,601.4353953118973,406.4895935885544,-6.188783424922349,162.66439082598208,-0.03802799031857475
70,2.1099853515625,41.0,41.0,23.0,41.0,612.0,602.0,607.498640969519,243.8807202715628,601.3048791958439,406.5331993829148,-6.319299540975749,162.7079966203425,-0.038818774583048665
71,2.1400146484375,41.0,41.0,23.0,35.0,614.0,605.0,607.498640969519,243.8807202715628,601.3048791958439,406.5331993829148,-6.319299540975749,162.7079966203425,-0.038818774583048665
72,2.1700439453125,41.0,41.0,23.0,39.0,613.0,604.0,607.4090203909066,243.9773527383636,601.2957343226888,406.51188406392777,-6.3284444141308995,162.68668130135546,-0.03887998229533293
73,2.2000732421875,41.0,41.0,23.0,41.0,610.0,602.0,607.5257752160376,243.93838558120913,601.3276575145442,406.4905811787475,-6.296521222275487,162.6653784161752,-0.03868911335652868
74,2.2301025390625,41.0,41.0,23.0,41.0,614.0,604.0,607.498640969519,243.8807202715628,601.4965487952144,406.5050946916797,-6.127629941605278,162.67989192910738,-0.037648995206399874
75,2.260009765625,41.0,41.0,24.0,42.0,610.0,603.0,607.5174220772541,243.8629912631145,601.4965487952144,406.5050946916797,-6.127629941605278,162.67989192910738,-0.037648995206399874
76,2.2900390625,41.0,41.0,23.0,30.0,611.0,603.0,607.498640969519,243.8807202715628,601.3528114853801,406.3765405273198,-6.2713672514395284,162.55133776474747,-0.03856171539041192
77,2.320068359375,41.0,41.0,23.0,37.0,615.0,602.0,607.4655456587827,243.927306558292,601.3276575145442,406.4905811787475,-6.296521222275487,162.6653784161752,-0.03868911335652868
78,2.35009765625,41.0,41.0,23.0,39.0,614.0,604.0,607.4426195857668,243.91199140965054,601.3899458530568,406.4851420090477,-6.234232883762843,162.6599392464754,-0.03830803714454752
79,2.3800048828125,41.0,41.0,23.0,41.0,612.0,603.0,607.4090203909066,243.9773527383636,601.4965487952144,406.5050946916797,-6.127629941605278,162.67989192910738,-0.037648995206399874
80,2.4100341796875,41.0,41.0,23.0,41.0,610.0,602.0,607.5111190021028,243.98661153398356,601.4510643159332,406.50607724618993,-6.1731144208864634,162.68087448361763,-0.037927962250023546
81,2.4400634765625,41.0,41.0,23.0,40.0,613.0,602.0,607.5111190021028,243.98661153398356,601.4510643159332,406.50607724618993,-6.1731144208864634,162.68087448361763,-0.037927962250023546
82,2.4700927734375,41.0,41.0,23.0,41.0,612.0,603.0,607.6842755671743,243.82096041027145,601.6144297272613,406.63853236706706,-6.009749009558391,162.81332960449475,-0.03689514764663589
83,2.5,41.0,41.0,23.0,41.0,607.0,603.0,607.6842755671743,243.82096041027145,601.6144297272613,406.63853236706706,-6.009749009558391,162.81332960449475,-0.03689514764663589
84,2.530029296875,41.0,41.0,23.0,41.0,610.0,604.0,607.6842755671743,243.82096041027145,601.6600378691068,406.6320957173672,-5.964140867712899,162.80689295479488,-0.03661684687200052
85,2.56005859375,41.0,41.0,23.0,41.0,613.0,602.0,607.7028688355858,243.80328882908162,601.8116512772801,406.6619339456832,-5.812527459539524,162.83673118311089,-0.03568028293605675
86,2.590087890625,41.0,41.0,23.0,41.0,610.0,601.0,607.7532798934012,243.7736081202971,601.7664764527857,406.65742698410565,-5.857702284033962,162.83222422153335,-0.0359583455890065
87,2.6199951171875,41.0,41.0,25.0,40.0,607.0,601.0,607.6631783471997,243.86803908597076,601.8116512772801,406.6619339456832,-5.812527459539524,162.83673118311089,-0.03568028293605675
88,2.6500244140625,41.0,41.0,23.0,41.0,612.0,601.0,607.6842755671743,243.82096041027145,601.8116512772801,406.6619339456832,-5.812527459539524,162.83673118311089,-0.03568028293605675
89,2.6800537109375,41.0,41.0,23.0,41.0,613.0,602.0,607.7379184681195,243.8190709713168,601.8310987912308,406.7346569358776,-5.793079945588829,162.90945417330528,-0.035545143772258085
90,2.7100830078125,41.0,41.0,23.0,41.0,609.0,605.0,607.7379184681195,243.8190709713168,601.8310987912308,406.7346569358776,-5.793079945588829,162.90945417330528,-0.035545143772258085
91,2.739990234375,41.0,41.0,23.0,26.0,610.0,603.0,607.7028688355858,243.80328882908162,601.8178411583289,406.7346680141218,-5.806337578490798,162.90946525154948,-0.035626418716842544
92,2.77001953125,41.0,41.0,23.0,35.0,611.0,602.0,607.7180539833943,243.8673775375641,601.7855433792707,406.72979640996994,-5.838635357548924,162.90459364739763,-0.035825492189501394
93,2.800048828125,41.0,41.0,23.0,39.0,613.0,604.0,607.8061720385115,243.87437857647583,601.7957841467511,406.64535422514535,-5.828394590068569,162.82015146257305,-0.03578124062870441
94,2.830078125,41.0,41.0,23.0,40.0,616.0,603.0,607.7379184681195,243.8190709713168,601.6600378691068,406.6320957173672,-5.964140867712899,162.80689295479488,-0.03661684687200052
95,2.8599853515625,41.0,41.0,23.0,38.0,609.0,603.0,607.6842755671743,243.82096041027145,601.8116512772801,406.6619339456832,-5.812527459539524,162.83673118311089,-0.03568028293605675
96,2.8900146484375,41.0,41.0,23.0,40.0,603.0,605.0,607.7318403307587,243.83109836988345,601.8116512772801,406.6619339456832,-5.812527459539524,162.83673118311089,-0.03568028293605675
97,2.9200439453125,41.0,41.0,23.0,41.0,611.0,602.0,607.732634862839,243.82014126281803,601.7668758074242,406.65196500960485,-5.857302929395473,162.82676224703255,-0.035957101296051036
98,2.9500732421875,41.0,41.0,23.0,41.0,612.0,602.0,607.8358409038556,243.80996217961362,601.7048229074461,406.64192801926936,-5.919355829373558,162.81672525669705,-0.03633993932478602
99,2.9801025390625,41.0,41.0,23.0,41.0,610.0,603.0,607.7379184681195,243.8190709713168,601.7048229074461,406.64192801926936,-5.919355829373558,162.81672525669705,-0.03633993932478602
100,3.010009765625,41.0,41.0,22.0,41.0,614.0,602.0,607.6842755671743,243.82096041027145,601.815089713128,406.71779554333773,-5.809089023691627,162.89259278076543,-0.035646975509043964
101,3.0400390625,41.0,41.0,23.0,41.0,613.0,603.0,607.6842755671743,243.82096041027145,601.815089713128,406.71779554333773,-5.809089023691627,162.89259278076543,-0.035646975509043964
102,3.070068359375,41.0,41.0,23.0,42.0,610.0,601.0,607.675940793383,243.7336035956289,601.6106942095868,406.4390253577738,-6.01348452723289,162.6138225952015,-0.03696331263610198
103,3.10009765625,41.0,41.0,23.0,41.0,610.0,603.0,607.675940793383,243.7336035956289,601.6106942095868,406.4390253577738,-6.01348452723289,162.6138225952015,-0.03696331263610198
104,3.1300048828125,41.0,41.0,23.0,41.0,611.0,602.0,607.5593309586708,243.7711208049709,601.5057745235008,406.3584884566117,-6.118404213318854,162.53328569403942,-0.03762624111314992
105,3.1600341796875,41.0,41.0,23.0,42.0,609.0,602.0,607.5612394475495,243.8334809201489,601.5123275798747,406.3094711872128,-6.111851156944908,162.4842684246405,-0.037597307892925945
106,3.1900634765625,41.0,41.0,23.0,38.0,613.0,603.0,607.5943322259939,243.78688316954742,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
107,3.2200927734375,41.0,41.0,23.0,40.0,612.0,604.0,607.5047062198922,243.88354537300242,601.6114945463572,406.4280955587938,-6.012684190462437,162.6028927962215,-0.03696087965278607
108,3.25,41.0,41.0,23.0,40.0,611.0,602.0,607.5233553530028,243.86594628785926,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
109,3.280029296875,41.0,41.0,24.0,41.0,610.0,602.0,607.5734066052219,243.83412061093392,601.5495295245371,406.4180952421849,-6.074649212282566,162.5928924796126,-0.03734373039269591
110,3.31005859375,41.0,41.0,23.0,41.0,609.0,601.0,607.5739504494194,243.8033352461901,601.5495295245371,406.4180952421849,-6.074649212282566,162.5928924796126,-0.03734373039269591
111,3.340087890625,41.0,41.0,23.0,42.0,609.0,599.0,607.5922293968104,243.81640768139667,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
112,3.3699951171875,41.0,41.0,23.0,42.0,614.0,600.0,607.5922293968104,243.81640768139667,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
113,3.4000244140625,41.0,41.0,23.0,41.0,608.0,602.0,607.621504289587,243.8445433261342,601.6192077969728,406.33939626255716,-6.004970939846885,162.51419349998486,-0.03693363708651661
114,3.4300537109375,41.0,41.0,23.0,41.0,613.0,602.0,607.6282494253944,243.72382526859587,601.5950087750152,406.42254003318465,-6.029169961804428,162.59733727061234,-0.037063392691849044
115,3.4600830078125,41.0,41.0,23.0,34.0,612.0,602.0,607.6131155203033,243.7691480411581,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
116,3.489990234375,41.0,41.0,23.0,39.0,609.0,603.0,607.5586185158643,243.88207368788846,601.5495295245371,406.4180952421849,-6.074649212282566,162.5928924796126,-0.03734373039269591
117,3.52001953125,41.0,41.0,23.0,40.0,604.0,602.0,607.5593309586708,243.7711208049709,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
118,3.550048828125,41.0,41.0,23.0,41.0,611.0,600.0,607.5407601140811,243.7887743486353,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
119,3.580078125,41.0,41.0,22.0,41.0,611.0,599.0,607.5593309586708,243.7711208049709,601.656206267583,406.4380345526249,-5.967972469236656,162.6128317900526,-0.0366840371260289
120,3.6099853515625,41.0,41.0,25.0,41.0,611.0,602.0,607.5586185158643,243.88207368788846,601.6106942095868,406.4390253577738,-6.01348452723289,162.6138225952015,-0.03696331263610198
121,3.6400146484375,41.0,41.0,23.0,41.0,610.0,602.0,607.5586185158643,243.88207368788846,601.6106942095868,406.4390253577738,-6.01348452723289,162.6138225952015,-0.03696331263610198
122,3.6800537109375,41.0,41.0,23.0,40.0,614.0,601.0,607.4732249546643,243.73376048207192,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
123,3.7100830078125,41.0,41.0,23.0,41.0,610.0,603.0,607.4732249546643,243.73376048207192,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
124,3.739990234375,41.0,41.0,23.0,41.0,613.0,603.0,607.4766124643178,243.85574299274282,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
125,3.760009765625,41.0,41.0,23.0,41.0,610.0,602.0,607.4558473028097,243.81090330560647,601.6566314948898,406.42317033594725,-5.9675472419298785,162.59796757337494,-0.036684775973410286
126,3.800048828125,41.0,41.0,23.0,41.0,614.0,603.0,607.5267835199168,243.7318647635157,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
127,3.830078125,41.0,41.0,23.0,41.0,612.0,602.0,607.6422426573606,243.72340302397842,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
128,3.8599853515625,41.0,41.0,23.0,41.0,611.0,604.0,607.4917860609519,243.7161121590604,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
129,3.8900146484375,41.0,41.0,23.0,41.0,609.0,601.0,607.4521688817395,243.7807723763337,601.5916898480281,406.351551967122,-6.03248888879159,162.52634920454972,-0.037099959141320686
130,3.9200439453125,41.0,41.0,23.0,38.0,610.0,602.0,607.5421130502167,243.6864672654777,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
131,3.9500732421875,41.0,41.0,23.0,40.0,609.0,602.0,607.5421130502167,243.6864672654777,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
132,3.9801025390625,41.0,41.0,23.0,41.0,607.0,600.0,607.4732249546643,243.73376048207192,601.5760003000918,406.33506991143537,-6.048178436727881,162.50986714886307,-0.03720013044163256
133,4.010009765625,41.0,41.0,23.0,41.0,606.0,602.0,607.4732249546643,243.73376048207192,601.5760003000918,406.33506991143537,-6.048178436727881,162.50986714886307,-0.03720013044163256
134,4.0400390625,41.0,41.0,23.0,41.0,614.0,601.0,607.4521688817395,243.7807723763337,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
135,4.070068359375,41.0,41.0,23.0,41.0,612.0,604.0,607.560673783704,243.66882872125004,601.5760003000918,406.33506991143537,-6.048178436727881,162.50986714886307,-0.03720013044163256
136,4.10009765625,41.0,41.0,23.0,41.0,614.0,602.0,607.4521688817395,243.7807723763337,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
137,4.1300048828125,41.0,41.0,23.0,41.0,610.0,603.0,607.5729481042148,243.77173834739932,601.5760003000918,406.33506991143537,-6.048178436727881,162.50986714886307,-0.03720013044163256
138,4.1600341796875,41.0,41.0,23.0,41.0,606.0,601.0,607.5058769864777,243.77908539500584,601.5916898480281,406.351551967122,-6.03248888879159,162.52634920454972,-0.037099959141320686
139,4.1900634765625,41.0,41.0,23.0,42.0,614.0,601.0,607.5760613139269,243.72357005773014,601.6371996947753,406.35055217685,-5.986979042044368,162.52534941427768,-0.03682055259226131
140,4.2200927734375,41.0,41.0,23.0,40.0,608.0,602.0,607.4732249546643,243.73376048207192,601.6229168727805,406.28360548720696,-6.001261864039179,162.45840272463465,-0.03692350934753968
141,4.25,41.0,41.0,23.0,41.0,610.0,599.0,607.4917860609519,243.7161121590604,601.6213526028389,406.33400301093565,-6.002826133980761,162.50880024836334,-0.036921681604519536
142,4.280029296875,41.0,41.0,23.0,41.0,610.0,599.0,607.6694521338716,243.75374962942203,601.7285128579995,406.50876512796816,-5.895665878820182,162.68356236539586,-0.03622423072928757
143,4.31005859375,41.0,41.0,23.0,41.0,611.0,602.0,607.7080267617006,243.78091287628564,601.6829749463448,406.5097486576512,-5.941203790474901,162.68454589507888,-0.03650355735668905
144,4.340087890625,41.0,41.0,23.0,42.0,609.0,602.0,607.7080267617006,243.78091287628564,601.6829749463448,406.5097486576512,-5.941203790474901,162.68454589507888,-0.03650355735668905
145,4.3699951171875,41.0,41.0,23.0,41.0,608.0,601.0,607.7377246661882,243.83766637145405,601.7126592122812,406.4922046480043,-5.911519524538448,162.667001885432,-0.036325247883000455
146,4.4000244140625,41.0,41.0,23.0,41.0,611.0,601.0,607.6183739712474,243.89441063053883,601.7285128579995,406.50876512796816,-5.895665878820182,162.68356236539586,-0.03622423072928757
147,4.4300537109375,41.0,41.0,23.0,41.0,610.0,602.0,607.6546294749272,243.8920642703619,601.7285128579995,406.50876512796816,-5.895665878820182,162.68356236539586,-0.03622423072928757
148,4.4600830078125,41.0,41.0,23.0,42.0,613.0,601.0,607.6694521338716,243.75374962942203,601.6829749463448,406.5097486576512,-5.941203790474901,162.68454589507888,-0.03650355735668905
149,4.489990234375,41.0,41.0,23.0,42.0,608.0,601.0,607.7723251092992,243.74318426625786,601.7285128579995,406.50876512796816,-5.895665878820182,162.68356236539586,-0.03622423072928757
